kind,id,etag,selfLink,volumeInfo__title,volumeInfo__authors,volumeInfo__publisher,volumeInfo__publishedDate,volumeInfo__description,volumeInfo__industryIdentifiers,volumeInfo__readingModes__text,volumeInfo__readingModes__image,volumeInfo__pageCount,volumeInfo__printType,volumeInfo__categories,volumeInfo__averageRating,volumeInfo__ratingsCount,volumeInfo__maturityRating,volumeInfo__allowAnonLogging,volumeInfo__contentVersion,volumeInfo__panelizationSummary__containsEpubBubbles,volumeInfo__panelizationSummary__containsImageBubbles,volumeInfo__imageLinks__smallThumbnail,volumeInfo__imageLinks__thumbnail,volumeInfo__language,volumeInfo__previewLink,volumeInfo__infoLink,volumeInfo__canonicalVolumeLink,saleInfo__country,saleInfo__saleability,saleInfo__isEbook,saleInfo__listPrice__amount,saleInfo__listPrice__currencyCode,saleInfo__retailPrice__amount,saleInfo__retailPrice__currencyCode,saleInfo__buyLink,saleInfo__offers,accessInfo__country,accessInfo__viewability,accessInfo__embeddable,accessInfo__publicDomain,accessInfo__textToSpeechPermission,accessInfo__epub__isAvailable,accessInfo__epub__acsTokenLink,accessInfo__pdf__isAvailable,accessInfo__pdf__acsTokenLink,accessInfo__webReaderLink,accessInfo__accessViewStatus,accessInfo__quoteSharingAllowed,searchInfo__textSnippet,volumeInfo__subtitle,accessInfo__epub__downloadLink,accessInfo__pdf__downloadLink,volumeInfo__panelizationSummary__epubBubbleVersion,volumeInfo__panelizationSummary__imageBubbleVersion
books#volume,VKO-j_g1y9UC,KoOB20pTyNw,https://www.googleapis.com/books/v1/volumes/VKO-j_g1y9UC,Roscoe's Digest of the Law of Evidence in Criminal Cases,"['Henry Roscoe', 'Horace Smith']",,1874,,"[{'type': 'OTHER', 'identifier': 'SRLF:AA0008368367'}]",False,True,996.0,BOOK,"['Evidence, Criminal']",,,NOT_MATURE,False,0.10.14.0.full.1,False,False,http://books.google.com/books/content?id=VKO-j_g1y9UC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=VKO-j_g1y9UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=VKO-j_g1y9UC&pg=PR41&dq=c&hl=&cd=11&source=gbs_api,https://play.google.com/store/books/details?id=VKO-j_g1y9UC&source=gbs_api,https://play.google.com/store/books/details?id=VKO-j_g1y9UC,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=VKO-j_g1y9UC&rdid=book-VKO-j_g1y9UC&rdot=1&source=gbs_api,,IN,ALL_PAGES,True,True,ALLOWED,False,,False,,http://play.google.com/books/reader?id=VKO-j_g1y9UC&hl=&source=gbs_api,FULL_PUBLIC_DOMAIN,False,"... <b>c</b> . 9 , 406 9 &amp; 10 Will . 3 , <b>c</b> . 32 , s . 1 , 613 , 667 13 Edw . 1 , <b>c</b> . 34 , s . 1 , 876 <b>c</b> . 32 , ss . 2 , 3 , 667 33 Edw . 1 , st . 4 , 409 с . 41 , 21,780 1 Edw . 3 , <b>c</b> . 14 , 688 <b>c</b> . 41 , ss . 5 , 7 , 11 , 783 20 Edw . 3 , с . 4&nbsp;...",,http://books.google.co.in/books/download/Roscoe_s_Digest_of_the_Law_of_Evidence_i.epub?id=VKO-j_g1y9UC&hl=&output=epub&source=gbs_api,,,
books#volume,Q4PeWAlwb4oC,5DLudWEDSSY,https://www.googleapis.com/books/v1/volumes/Q4PeWAlwb4oC,"Compilation of the Laws Regulating Taxation by the Local Assessors in Massachusetts, Passed Since the Enactment of the General Statutes",['Massachusetts'],,1871,,"[{'type': 'OTHER', 'identifier': 'HARVARD:32044081984676'}]",False,True,54.0,BOOK,,,,NOT_MATURE,False,0.6.6.0.full.1,False,False,http://books.google.com/books/content?id=Q4PeWAlwb4oC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=Q4PeWAlwb4oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=Q4PeWAlwb4oC&pg=PA45&dq=c&hl=&cd=12&source=gbs_api,https://play.google.com/store/books/details?id=Q4PeWAlwb4oC&source=gbs_api,https://play.google.com/store/books/details?id=Q4PeWAlwb4oC,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=Q4PeWAlwb4oC&rdid=book-Q4PeWAlwb4oC&rdot=1&source=gbs_api,,IN,ALL_PAGES,True,True,ALLOWED,False,,False,,http://play.google.com/books/reader?id=Q4PeWAlwb4oC&hl=&source=gbs_api,FULL_PUBLIC_DOMAIN,False,"... <b>c</b> . 11 , § G. S. , <b>c</b> . 11 , § MODIFICATIONS OF THE GENERAL STATUTES . 4 , amended by 1866 , <b>c</b> 48 . 5 , clauses 6 and 7 ; amended by 1865 , <b>c</b> . 206 . G. S. , <b>c</b> . 11 , § 16 , amended by 1870 , <b>c</b> . 328 . G. S. , <b>c</b> . 11 , § 17 , repealed&nbsp;...",,http://books.google.co.in/books/download/Compilation_of_the_Laws_Regulating_Taxat.epub?id=Q4PeWAlwb4oC&hl=&output=epub&source=gbs_api,,,
books#volume,9iYj0pMeS0UC,oGw6jA/yQ8I,https://www.googleapis.com/books/v1/volumes/9iYj0pMeS0UC,The Parliamentary Debates,['Great Britain. Parliament'],,1894,,"[{'type': 'OTHER', 'identifier': 'IND:30000091604490'}]",False,True,978.0,BOOK,['Great Britain'],,,NOT_MATURE,False,0.4.5.0.full.1,False,False,http://books.google.com/books/content?id=9iYj0pMeS0UC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=9iYj0pMeS0UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=9iYj0pMeS0UC&pg=PA1661&dq=c&hl=&cd=13&source=gbs_api,https://play.google.com/store/books/details?id=9iYj0pMeS0UC&source=gbs_api,https://play.google.com/store/books/details?id=9iYj0pMeS0UC,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=9iYj0pMeS0UC&rdid=book-9iYj0pMeS0UC&rdot=1&source=gbs_api,,IN,ALL_PAGES,True,True,ALLOWED,False,,False,,http://play.google.com/books/reader?id=9iYj0pMeS0UC&hl=&source=gbs_api,FULL_PUBLIC_DOMAIN,False,"... <b>C</b>. Williams ; A. Sir E. Grey July 13 , 1557 Arbitration ( Scotland ) Bill <b>c</b> . Con . in Com .; Reported ; Read 3o , and passed June 22 , 104 1. Returned from the Commons June 25 , 114 Royal Assent July 3 ARGYLL , Duke of London County&nbsp;...",,http://books.google.co.in/books/download/The_Parliamentary_Debates.epub?id=9iYj0pMeS0UC&hl=&output=epub&source=gbs_api,,,
books#volume,QCpiG2Av-y4C,/GRqsZxD0Qs,https://www.googleapis.com/books/v1/volumes/QCpiG2Av-y4C,ZAPISKI,['VSEOIUZNOE MINERALOGICHESKOE OBSCHESTVO.'],,1907,,"[{'type': 'OTHER', 'identifier': 'UIUC:30112063080557'}]",False,True,650.0,BOOK,,,,NOT_MATURE,False,1.4.9.0.full.1,False,False,http://books.google.com/books/content?id=QCpiG2Av-y4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=QCpiG2Av-y4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=QCpiG2Av-y4C&pg=RA1-PA334&dq=c&hl=&cd=14&source=gbs_api,https://play.google.com/store/books/details?id=QCpiG2Av-y4C&source=gbs_api,https://play.google.com/store/books/details?id=QCpiG2Av-y4C,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=QCpiG2Av-y4C&rdid=book-QCpiG2Av-y4C&rdot=1&source=gbs_api,,IN,ALL_PAGES,True,True,ALLOWED,False,,False,,http://play.google.com/books/reader?id=QCpiG2Av-y4C&hl=&source=gbs_api,FULL_PUBLIC_DOMAIN,False,"... <b>C</b> &#39; , т . е . она есть пло- скость А &#39; B&#39;<b>C</b> &#39; . Лемма доказана . Лемма с . Если три точки А , В , С ( не лежащія на одной прямой ) однОЙ изъ двухъ взаимно симметричныхъ системъ совпадаютъ съ соотвѣтственными имъ точками А &#39; , B &#39; , <b>C</b>&nbsp;...",,http://books.google.co.in/books/download/ZAPISKI.epub?id=QCpiG2Av-y4C&hl=&output=epub&source=gbs_api,,,
books#volume,MfhFunz8p-IC,UoNO4P46ZN8,https://www.googleapis.com/books/v1/volumes/MfhFunz8p-IC,Original Charters Relating to the City of Worcester,['Worcester (England)'],,1909,,"[{'type': 'OTHER', 'identifier': 'MSU:31293000825822'}]",False,True,524.0,BOOK,['Land tenure'],,,NOT_MATURE,False,0.5.6.0.full.1,False,False,http://books.google.com/books/content?id=MfhFunz8p-IC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=MfhFunz8p-IC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=MfhFunz8p-IC&pg=RA3-PA61&dq=c&hl=&cd=15&source=gbs_api,https://play.google.com/store/books/details?id=MfhFunz8p-IC&source=gbs_api,https://play.google.com/store/books/details?id=MfhFunz8p-IC,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=MfhFunz8p-IC&rdid=book-MfhFunz8p-IC&rdot=1&source=gbs_api,,IN,ALL_PAGES,True,True,ALLOWED,False,,False,,http://play.google.com/books/reader?id=MfhFunz8p-IC&hl=&source=gbs_api,FULL_PUBLIC_DOMAIN,False,"... <b>C C</b>. , A. de , 3 , 5 , 15 <b>C</b>. , Ad de , 29 33 , 37 B. , X. de , 28 Barnet , John , Bishop of Worcester , vi Bath and Wells , Bishop of , 37 Beauchamp , Roger de , 52 Benedictine Order , vi , viii <b>C</b>. , Church of , 30 <b>C</b>. , J. de , 5 , 34 , 47&nbsp;...","In Possession of the Dean and Chapter, and by Them Preserved in the Cathedral Library",http://books.google.co.in/books/download/Original_Charters_Relating_to_the_City_o.epub?id=MfhFunz8p-IC&hl=&output=epub&source=gbs_api,,,
books#volume,iwNwpUPkuSQC,ge9W6TlfjlA,https://www.googleapis.com/books/v1/volumes/iwNwpUPkuSQC,"A Textbook on Metallurgy of Gold, Silver, Copper, Lead, and Zinc",['International Correspondence Schools'],,1902,,"[{'type': 'OTHER', 'identifier': 'MSU:31293004095539'}]",False,True,638.0,BOOK,['Metallurgy'],,,NOT_MATURE,False,0.5.7.0.full.1,False,False,http://books.google.com/books/content?id=iwNwpUPkuSQC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=iwNwpUPkuSQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=iwNwpUPkuSQC&pg=PA8&dq=c&hl=&cd=17&source=gbs_api,https://play.google.com/store/books/details?id=iwNwpUPkuSQC&source=gbs_api,https://play.google.com/store/books/details?id=iwNwpUPkuSQC,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=iwNwpUPkuSQC&rdid=book-iwNwpUPkuSQC&rdot=1&source=gbs_api,,IN,ALL_PAGES,True,True,ALLOWED,False,,False,,http://play.google.com/books/reader?id=iwNwpUPkuSQC&hl=&source=gbs_api,FULL_PUBLIC_DOMAIN,False,... <b>c</b> . <b>c</b> . cold water and 20 grams Na2SO4 ; let stand in a beaker 12 to 18 hours ; decant ; add 25 <b>c</b> . <b>c</b> . CuSO solution ; dilute with 300 <b>c</b> . <b>c</b> . cold water and let stand ... <b>c</b> . <b>c</b> . cold water ; heat to 8 § 33 HYPOSULPHITE LIXIVIATION.,,http://books.google.co.in/books/download/A_Textbook_on_Metallurgy_of_Gold_Silver.epub?id=iwNwpUPkuSQC&hl=&output=epub&source=gbs_api,,,
books#volume,toEe0rHmTXkC,vSCFhXf8PGo,https://www.googleapis.com/books/v1/volumes/toEe0rHmTXkC,"The System of Mineralogy of James Dwight Dana, 1837-1868","['James Dwight Dana', 'Edward Salisbury Dana']",,1892,,"[{'type': 'OTHER', 'identifier': 'UOM:39015030459492'}]",False,True,1296.0,BOOK,['Mineralogy'],,,NOT_MATURE,False,0.1.6.0.full.1,False,False,http://books.google.com/books/content?id=toEe0rHmTXkC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=toEe0rHmTXkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=toEe0rHmTXkC&pg=PA15&dq=c&hl=&cd=18&source=gbs_api,https://play.google.com/store/books/details?id=toEe0rHmTXkC&source=gbs_api,https://play.google.com/store/books/details?id=toEe0rHmTXkC,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=toEe0rHmTXkC&rdid=book-toEe0rHmTXkC&rdot=1&source=gbs_api,,IN,ALL_PAGES,True,True,ALLOWED,False,,False,,http://play.google.com/books/reader?id=toEe0rHmTXkC&hl=&source=gbs_api,FULL_PUBLIC_DOMAIN,False,"... <b>c</b> . of silver . Color varying accordingly from deep gold - yellow to pale yellow , and specific gravity from 19.3 to 15.5 . The ratio of gold to silver of 3 : 1 corresponds to 15.1 p . <b>c</b> . silver . The purest gold which has been&nbsp;...",Descriptive Mineralogy,http://books.google.co.in/books/download/The_System_of_Mineralogy_of_James_Dwight.epub?id=toEe0rHmTXkC&hl=&output=epub&source=gbs_api,,,
books#volume,Rn8c1LSDGcIC,fmO9vbeLkWM,https://www.googleapis.com/books/v1/volumes/Rn8c1LSDGcIC,The Iron Age,,,1906,,"[{'type': 'OTHER', 'identifier': 'HARVARD:HXHDKJ'}]",False,True,610.0,BOOK,['Hardware'],,,NOT_MATURE,False,1.7.7.0.full.1,False,False,http://books.google.com/books/content?id=Rn8c1LSDGcIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=Rn8c1LSDGcIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=Rn8c1LSDGcIC&pg=PA156-IA38&dq=c&hl=&cd=19&source=gbs_api,https://play.google.com/store/books/details?id=Rn8c1LSDGcIC&source=gbs_api,https://play.google.com/store/books/details?id=Rn8c1LSDGcIC,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=Rn8c1LSDGcIC&rdid=book-Rn8c1LSDGcIC&rdot=1&source=gbs_api,,IN,ALL_PAGES,True,True,ALLOWED,False,,False,,http://play.google.com/books/reader?id=Rn8c1LSDGcIC&hl=&source=gbs_api,FULL_PUBLIC_DOMAIN,False,"... <b>c</b> .... 9.00 to 9.50 No. 1 Mil ! 10.50 to 11.00 No. 2 Mill . 9.50 to 10.00 No. 1 Boilers , cut to Sheets and Rings ... <b>c</b> . higher ; Pig Tin , car lots , 45 % <b>c</b> .; small lots . 46 / 4c . to 46 % <b>c</b> .; Lead , De- silverized , 6.10<b>c</b>&nbsp;...",,http://books.google.co.in/books/download/The_Iron_Age.epub?id=Rn8c1LSDGcIC&hl=&output=epub&source=gbs_api,,,
books#volume,ubF-brpFzr4C,YHEY1X3hBZo,https://www.googleapis.com/books/v1/volumes/ubF-brpFzr4C,House documents,,,1883,,"[{'type': 'OTHER', 'identifier': 'BSB:BSB11547899'}]",False,True,1038.0,BOOK,,,,NOT_MATURE,False,1.4.4.0.full.1,False,False,http://books.google.com/books/content?id=ubF-brpFzr4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=ubF-brpFzr4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=ubF-brpFzr4C&pg=PA617&dq=c&hl=&cd=20&source=gbs_api,https://play.google.com/store/books/details?id=ubF-brpFzr4C&source=gbs_api,https://play.google.com/store/books/details?id=ubF-brpFzr4C,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=ubF-brpFzr4C&rdid=book-ubF-brpFzr4C&rdot=1&source=gbs_api,,IN,ALL_PAGES,True,True,ALLOWED,False,,True,,http://play.google.com/books/reader?id=ubF-brpFzr4C&hl=&source=gbs_api,FULL_PUBLIC_DOMAIN,False,"... <b>c</b> . p . lb. &amp; 35 р . с . 5.50 3 00 270 545 90.00 Valued at above 80 cents per pound ...... pounds .. 50 <b>c</b> . p . lb. &amp; 35 р . с . 117 , 805.84 178 , 685 50 121 , 442 91 114 , 772. 26 180 , 586 40 120 , 501 41 1.573 66.78 Total shirts&nbsp;...",,http://books.google.co.in/books/download/House_documents.epub?id=ubF-brpFzr4C&hl=&output=epub&source=gbs_api,http://books.google.co.in/books/download/House_documents.pdf?id=ubF-brpFzr4C&hl=&output=pdf&sig=ACfU3U1dCY008Xk8vHmsPXy1j-Jtc_kOoQ&source=gbs_api,,
books#volume,Twu2DwAAQBAJ,8vbq+MtDbpg,https://www.googleapis.com/books/v1/volumes/Twu2DwAAQBAJ,"Binders, Materials and Technologies in Modern Construction IV","['Karel Dvořák', 'Dominik Gazdič', 'Iveta Hájková']",Trans Tech Publications Ltd,2018-06-20,"16th International Conference Silicate Binders (16th ICBM 2017) Selected, peer reviewed papers from the 16th International Conference Silicate Binders 2017 (ICBM 2017), 7 December, 2017, Brno, Czech Republic","[{'type': 'ISBN_13', 'identifier': '9783035733488'}, {'type': 'ISBN_10', 'identifier': '3035733481'}]",False,True,298.0,BOOK,['Technology & Engineering'],,,NOT_MATURE,False,0.1.2.0.preview.1,False,False,http://books.google.com/books/content?id=Twu2DwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=Twu2DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=Twu2DwAAQBAJ&pg=PA5&dq=c&hl=&cd=41&source=gbs_api,https://play.google.com/store/books/details?id=Twu2DwAAQBAJ&source=gbs_api,https://play.google.com/store/books/details?id=Twu2DwAAQBAJ,IN,FOR_SALE,True,30999.0,INR,30999.0,INR,https://play.google.com/store/books/details?id=Twu2DwAAQBAJ&rdid=book-Twu2DwAAQBAJ&rdot=1&source=gbs_api,"[{'finskyOfferType': 1, 'listPrice': {'amountInMicros': 30999000000, 'currencyCode': 'INR'}, 'retailPrice': {'amountInMicros': 30999000000, 'currencyCode': 'INR'}}]",IN,PARTIAL,True,False,ALLOWED,False,,True,,http://play.google.com/books/reader?id=Twu2DwAAQBAJ&hl=&source=gbs_api,SAMPLE,False,"... <b>C</b>, exotherm at 520 °<b>C</b> is most probably a sign of marcasite oxidation, chrysotile decomposes around 650 °<b>C</b> and decarbonation of calcite takes place at 810 °<b>C</b>. Total loss of ignition is 18.6 wt. %. Chemical composition of the sample is&nbsp;...",,,,,
books#volume,8Prhyw0MJWoC,la5npYFcy68,https://www.googleapis.com/books/v1/volumes/8Prhyw0MJWoC,"Revised Statutes of the United States, Passed at the First Session of the Forty-third Congress, 1873-74; Embracing the Statutes of the United States, General and Permanent in Their Nature, in Force an the First Day of December, One Thoosand Eight Hundred and Seventy-three, as Revised and Consolidated by Commissioners Appointed Under an Act of Congress (etc.). Mit 2 Suppl.-Vol",['[Anonymus AC10343482]'],,1875,,"[{'type': 'OTHER', 'identifier': 'ONB:+Z229303906'}]",False,True,1456.0,BOOK,,,,NOT_MATURE,False,1.7.5.0.full.1,False,False,http://books.google.com/books/content?id=8Prhyw0MJWoC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=8Prhyw0MJWoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=8Prhyw0MJWoC&pg=PA1182&dq=c&hl=&cd=42&source=gbs_api,https://play.google.com/store/books/details?id=8Prhyw0MJWoC&source=gbs_api,https://play.google.com/store/books/details?id=8Prhyw0MJWoC,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=8Prhyw0MJWoC&rdid=book-8Prhyw0MJWoC&rdot=1&source=gbs_api,,IN,ALL_PAGES,True,True,ALLOWED,False,,False,,http://play.google.com/books/reader?id=8Prhyw0MJWoC&hl=&source=gbs_api,FULL_PUBLIC_DOMAIN,False,"... <b>c</b> . , officer of United States in serving process of court of . United States ; assaulting such officer..5398 1051 corruptly or by threats , &amp; <b>c</b> . , endeavoring to influence or intimidate witness or of- ficer in court of United&nbsp;...",,http://books.google.co.in/books/download/Revised_Statutes_of_the_United_States_Pa.epub?id=8Prhyw0MJWoC&hl=&output=epub&source=gbs_api,,,
books#volume,H640sE9lObEC,ozbW3U6REVM,https://www.googleapis.com/books/v1/volumes/H640sE9lObEC,The Everyday Uses of Portland Cement,,,1909,,"[{'type': 'OTHER', 'identifier': 'UIUC:30112051808498'}]",False,True,172.0,BOOK,['Concrete construction'],,,NOT_MATURE,False,0.6.6.0.full.1,False,False,http://books.google.com/books/content?id=H640sE9lObEC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=H640sE9lObEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=H640sE9lObEC&pg=PA41&dq=c&hl=&cd=43&source=gbs_api,https://play.google.com/store/books/details?id=H640sE9lObEC&source=gbs_api,https://play.google.com/store/books/details?id=H640sE9lObEC,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=H640sE9lObEC&rdid=book-H640sE9lObEC&rdot=1&source=gbs_api,,IN,ALL_PAGES,True,True,ALLOWED,False,,False,,http://play.google.com/books/reader?id=H640sE9lObEC&hl=&source=gbs_api,FULL_PUBLIC_DOMAIN,False,"... <b>c</b> . ft . of Portland Cement weighs 87 to 90 lbs . when loosely filled in without any shaking , and about 110lbs . when tightly packed . 1 <b>c</b> . ft . = &#39; 037 <b>c</b> . yds . = 1,728 <b>c</b> . in . 1 <b>c</b> . yd . = 27 <b>c</b> . ft . = 46,656 <b>c</b> . in . = I load&nbsp;...",,http://books.google.co.in/books/download/The_Everyday_Uses_of_Portland_Cement.epub?id=H640sE9lObEC&hl=&output=epub&source=gbs_api,,,
books#volume,Q9wVMYzN--EC,RgQ6yD+4r4w,https://www.googleapis.com/books/v1/volumes/Q9wVMYzN--EC,The Works of the British Dramatists,['Sir John Scott Keltie'],,1875,,"[{'type': 'OTHER', 'identifier': 'IND:30000115307039'}]",False,True,606.0,BOOK,['Drama'],,,NOT_MATURE,False,0.4.6.0.full.1,False,False,http://books.google.com/books/content?id=Q9wVMYzN--EC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=Q9wVMYzN--EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=Q9wVMYzN--EC&pg=PR49&dq=c&hl=&cd=44&source=gbs_api,https://play.google.com/store/books/details?id=Q9wVMYzN--EC&source=gbs_api,https://play.google.com/store/books/details?id=Q9wVMYzN--EC,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=Q9wVMYzN--EC&rdid=book-Q9wVMYzN--EC&rdot=1&source=gbs_api,,IN,ALL_PAGES,True,True,ALLOWED,False,,False,,http://play.google.com/books/reader?id=Q9wVMYzN--EC&hl=&source=gbs_api,FULL_PUBLIC_DOMAIN,False,"... <b>C</b>. Custance . Then come drink here with me . Sym Sure . I thank you . <b>C</b>. Custance . Do not miss , You shall have a token to your master with you . Sym Sure . No tokens this time , gramercies . God be with you . [ Exeat . <b>C</b>. Custance . I&nbsp;...",,http://books.google.co.in/books/download/The_Works_of_the_British_Dramatists.epub?id=Q9wVMYzN--EC&hl=&output=epub&source=gbs_api,,,
books#volume,BVAPO_l5CR0C,Q8UQQhGQ628,https://www.googleapis.com/books/v1/volumes/BVAPO_l5CR0C,American Newspaper Directory,,,1889,,"[{'type': 'OTHER', 'identifier': 'WISC:89064891187'}]",False,True,1602.0,BOOK,['American newspapers'],,,NOT_MATURE,False,0.7.6.0.full.1,False,False,http://books.google.com/books/content?id=BVAPO_l5CR0C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=BVAPO_l5CR0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=BVAPO_l5CR0C&pg=PA134&dq=c&hl=&cd=45&source=gbs_api,https://play.google.com/store/books/details?id=BVAPO_l5CR0C&source=gbs_api,https://play.google.com/store/books/details?id=BVAPO_l5CR0C,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=BVAPO_l5CR0C&rdid=book-BVAPO_l5CR0C&rdot=1&source=gbs_api,,IN,ALL_PAGES,True,True,ALLOWED,False,,False,,http://play.google.com/books/reader?id=BVAPO_l5CR0C&hl=&source=gbs_api,FULL_PUBLIC_DOMAIN,False,"LA FAYETTE , <b>c</b> . h . , Walker Co. , $ 1.50 ; established 1872 ; A. W. Latimer , editor GEORGIA . GEORGIA . 690 pop . , on Central. GEORGIA . IRWINTON , <b>c</b> . h . , Wilkinson Co. , 264+ pop . , 3 m . from McIntyre&#39;s station on Georgia&nbsp;...",,http://books.google.co.in/books/download/American_Newspaper_Directory.epub?id=BVAPO_l5CR0C&hl=&output=epub&source=gbs_api,,,
books#volume,OUZEC68H460C,cjuq9EAiI3w,https://www.googleapis.com/books/v1/volumes/OUZEC68H460C,The Medical Directory for 1873 and General Medical Register Including the London and Provincial Medical Directory...,['John Churchill (Londres)'],,1874,,"[{'type': 'OTHER', 'identifier': 'UCM:5323247281'}]",False,True,1278.0,BOOK,,,,NOT_MATURE,False,0.6.6.0.full.1,False,False,http://books.google.com/books/content?id=OUZEC68H460C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=OUZEC68H460C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.co.in/books?id=OUZEC68H460C&pg=PA3&dq=c&hl=&cd=46&source=gbs_api,https://play.google.com/store/books/details?id=OUZEC68H460C&source=gbs_api,https://play.google.com/store/books/details?id=OUZEC68H460C,IN,FREE,True,,,,,https://play.google.com/store/books/details?id=OUZEC68H460C&rdid=book-OUZEC68H460C&rdot=1&source=gbs_api,,IN,ALL_PAGES,True,True,ALLOWED,False,,False,,http://play.google.com/books/reader?id=OUZEC68H460C&hl=&source=gbs_api,FULL_PUBLIC_DOMAIN,False,"... <b>c</b> . 7 ( 1860 ) -23 &amp; 24 Vict . <b>c</b> . 66 ( 1860 ) . Incorporation of the General Council . - 25 &amp; 26 Vict . <b>c</b> . 91 ( 1862 ) . Colonial Practitioners . - 31 &amp; 32 Vict . <b>c</b> . 29 ( 1868 ) . The Apothecaries &#39; Act . - 55 Geo . 3 , <b>c</b> . 194&nbsp;...",,http://books.google.co.in/books/download/The_Medical_Directory_for_1873_and_Gener.epub?id=OUZEC68H460C&hl=&output=epub&source=gbs_api,,,
